0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
0.000000 0.000000 0.000000
9.298826 3.874005 0.799571
9.298826 3.874005 0.799571
9.298826 3.874005 0.799571
9.298826 3.874005 0.799571
9.298826 3.874005 0.799571
9.298826 3.874005 0.799571
9.298826 3.874005 0.799571
9.298826 3.874005 0.799571
3.708663 4.006510 1.564297
3.708663 4.006510 1.564297
3.708663 4.006510 1.564297
3.708663 4.006510 1.564297
3.708663 4.006510 1.564297
3.708663 4.006510 1.564297
3.708663 4.006510 1.564297
3.708663 4.006510 1.564297
8.321119 5.314548 0.893509
8.321119 5.314548 0.893509
8.321119 5.314548 0.893509
8.321119 5.314548 0.893509
8.321119 5.314548 0.893509
8.321119 5.314548 0.893509
8.321119 5.314548 0.893509
8.321119 5.314548 0.893509
3.756892 8.528478 -0.353824
3.756892 8.528478 -0.353824
3.756892 8.528478 -0.353824
3.756892 8.528478 -0.353824
3.756892 8.528478 -0.353824
3.756892 8.528478 -0.353824
3.756892 8.528478 -0.353824
4.649819 1.270321 -0.942633
4.649819 1.270321 -0.942633
4.649819 1.270321 -0.942633
4.649819 1.270321 -0.942633
4.649819 1.270321 -0.942633
4.649819 1.270321 -0.942633
4.649819 1.270321 -0.942633
4.649819 1.270321 -0.942633
6.404730 0.372561 2.251799
6.404730 0.372561 2.251799
6.404730 0.372561 2.251799
6.404730 0.372561 2.251799
6.404730 0.372561 2.251799
6.404730 0.372561 2.251799
6.404730 0.372561 2.251799
6.404730 0.372561 2.251799
8.582452 8.217333 -1.281224
8.582452 8.217333 -1.281224
8.582452 8.217333 -1.281224
8.582452 8.217333 -1.281224
8.582452 8.217333 -1.281224
8.582452 8.217333 -1.281224
8.582452 8.217333 -1.281224
8.582452 8.217333 -1.281224
7.254669 8.822633 -1.932571
7.254669 8.822633 -1.932571
7.254669 8.822633 -1.932571
7.254669 8.822633 -1.932571
7.254669 8.822633 -1.932571
7.254669 8.822633 -1.932571
7.254669 8.822633 -1.932571
7.254669 8.822633 -1.932571
7.101129 4.028348 -0.273283
7.101129 4.028348 -0.273283
7.101129 4.028348 -0.273283
7.101129 4.028348 -0.273283
7.101129 4.028348 -0.273283
7.101129 4.028348 -0.273283
7.101129 4.028348 -0.273283
7.101129 4.028348 -0.273283
9.323783 9.146524 1.566048
9.323783 9.146524 1.566048
9.323783 9.146524 1.566048
9.323783 9.146524 1.566048
9.323783 9.146524 1.566048
9.323783 9.146524 1.566048
9.323783 9.146524 1.566048
9.323783 9.146524 1.566048
0.175716 5.703947 -1.367933
0.175716 5.703947 -1.367933
0.175716 5.703947 -1.367933
0.175716 5.703947 -1.367933
0.175716 5.703947 -1.367933
0.175716 5.703947 -1.367933
0.175716 5.703947 -1.367933
0.175716 5.703947 -1.367933
